127.0.0.1 - - [06/Dec/2023:12:58:16 -0300] "GET / HTTP/1.1" 404 748
0:0:0:0:0:0:0:1 - - [06/Dec/2023:15:22:53 -0300] "GET /arcoiris/rest/user/getAllUsers HTTP/1.1" 200 502
0:0:0:0:0:0:0:1 - - [06/Dec/2023:15:22:53 -0300] "GET /arcoiris/rest/book/getAllBooks?title= HTTP/1.1" 200 622
0:0:0:0:0:0:0:1 - - [06/Dec/2023:15:24:22 -0300] "GET /arcoiris/pages/admin/loan.html?type=7&type=11907337903 HTTP/1.1" 200 2026
0:0:0:0:0:0:0:1 - - [06/Dec/2023:15:24:22 -0300] "GET /arcoiris/css/admin.css HTTP/1.1" 200 439
0:0:0:0:0:0:0:1 - - [06/Dec/2023:15:24:22 -0300] "GET /arcoiris/css/jquery-ui.css HTTP/1.1" 200 38269
0:0:0:0:0:0:0:1 - - [06/Dec/2023:15:24:22 -0300] "GET /arcoiris/imgs/menu.png HTTP/1.1" 200 8076
0:0:0:0:0:0:0:1 - - [06/Dec/2023:15:24:22 -0300] "GET /arcoiris/js/loan.js HTTP/1.1" 200 3781
0:0:0:0:0:0:0:1 - - [06/Dec/2023:15:24:22 -0300] "GET /arcoiris/js/jquery-ui.js HTTP/1.1" 200 548220
0:0:0:0:0:0:0:1 - - [06/Dec/2023:15:24:23 -0300] "GET /arcoiris/rest/book/getAllBooks?title= HTTP/1.1" 200 622
0:0:0:0:0:0:0:1 - - [06/Dec/2023:15:24:23 -0300] "GET /arcoiris/rest/user/getAllUsers HTTP/1.1" 200 502
0:0:0:0:0:0:0:1 - - [06/Dec/2023:15:24:28 -0300] "GET /arcoiris/pages/admin/loan.html?type=7&type=11907337903 HTTP/1.1" 200 2026
0:0:0:0:0:0:0:1 - - [06/Dec/2023:15:24:28 -0300] "GET /arcoiris/css/admin.css HTTP/1.1" 200 439
0:0:0:0:0:0:0:1 - - [06/Dec/2023:15:24:28 -0300] "GET /arcoiris/js/loan.js HTTP/1.1" 200 3781
0:0:0:0:0:0:0:1 - - [06/Dec/2023:15:24:28 -0300] "GET /arcoiris/js/jquery-ui.js HTTP/1.1" 200 548220
0:0:0:0:0:0:0:1 - - [06/Dec/2023:15:24:28 -0300] "GET /arcoiris/imgs/menu.png HTTP/1.1" 200 8076
0:0:0:0:0:0:0:1 - - [06/Dec/2023:15:24:28 -0300] "GET /arcoiris/css/jquery-ui.css HTTP/1.1" 200 38269
0:0:0:0:0:0:0:1 - - [06/Dec/2023:15:24:29 -0300] "POST /arcoiris/rest/loan/insert HTTP/1.1" 200 35
0:0:0:0:0:0:0:1 - - [06/Dec/2023:15:24:29 -0300] "GET /arcoiris/rest/user/getAllUsers HTTP/1.1" 200 502
0:0:0:0:0:0:0:1 - - [06/Dec/2023:15:24:29 -0300] "GET /arcoiris/rest/book/getAllBooks?title= HTTP/1.1" 200 622
0:0:0:0:0:0:0:1 - - [06/Dec/2023:15:26:36 -0300] "GET /arcoiris/pages/admin/loan.html?type=7&type=11907337903 HTTP/1.1" 200 2026
0:0:0:0:0:0:0:1 - - [06/Dec/2023:15:26:36 -0300] "GET /arcoiris/css/admin.css HTTP/1.1" 200 439
0:0:0:0:0:0:0:1 - - [06/Dec/2023:15:26:36 -0300] "GET /arcoiris/css/jquery-ui.css HTTP/1.1" 200 38269
0:0:0:0:0:0:0:1 - - [06/Dec/2023:15:26:36 -0300] "GET /arcoiris/imgs/menu.png HTTP/1.1" 200 8076
0:0:0:0:0:0:0:1 - - [06/Dec/2023:15:26:36 -0300] "GET /arcoiris/js/jquery-ui.js HTTP/1.1" 200 548220
0:0:0:0:0:0:0:1 - - [06/Dec/2023:15:26:36 -0300] "GET /arcoiris/js/loan.js HTTP/1.1" 200 3849
0:0:0:0:0:0:0:1 - - [06/Dec/2023:15:26:37 -0300] "GET /arcoiris/rest/user/getAllUsers HTTP/1.1" 200 502
0:0:0:0:0:0:0:1 - - [06/Dec/2023:15:26:37 -0300] "GET /arcoiris/rest/book/getAllBooks?title= HTTP/1.1" 200 622
0:0:0:0:0:0:0:1 - - [06/Dec/2023:15:26:39 -0300] "GET /arcoiris/pages/admin/loan.html?type=7&type=11907337903 HTTP/1.1" 200 2026
0:0:0:0:0:0:0:1 - - [06/Dec/2023:15:26:39 -0300] "GET /arcoiris/css/admin.css HTTP/1.1" 200 439
0:0:0:0:0:0:0:1 - - [06/Dec/2023:15:26:39 -0300] "GET /arcoiris/css/jquery-ui.css HTTP/1.1" 200 38269
0:0:0:0:0:0:0:1 - - [06/Dec/2023:15:26:39 -0300] "GET /arcoiris/js/loan.js HTTP/1.1" 200 3849
0:0:0:0:0:0:0:1 - - [06/Dec/2023:15:26:39 -0300] "GET /arcoiris/imgs/menu.png HTTP/1.1" 200 8076
0:0:0:0:0:0:0:1 - - [06/Dec/2023:15:26:39 -0300] "GET /arcoiris/js/jquery-ui.js HTTP/1.1" 200 548220
0:0:0:0:0:0:0:1 - - [06/Dec/2023:15:26:39 -0300] "GET /arcoiris/rest/user/getAllUsers HTTP/1.1" 200 502
0:0:0:0:0:0:0:1 - - [06/Dec/2023:15:26:39 -0300] "GET /arcoiris/rest/book/getAllBooks?title= HTTP/1.1" 200 622
0:0:0:0:0:0:0:1 - - [06/Dec/2023:15:27:18 -0300] "GET /arcoiris/pages/admin/loan.html?type=7&type=11907337903 HTTP/1.1" 200 2026
0:0:0:0:0:0:0:1 - - [06/Dec/2023:15:27:18 -0300] "POST /arcoiris/rest/loan/insert HTTP/1.1" 200 35
0:0:0:0:0:0:0:1 - - [06/Dec/2023:15:27:18 -0300] "GET /arcoiris/css/jquery-ui.css HTTP/1.1" 200 38269
0:0:0:0:0:0:0:1 - - [06/Dec/2023:15:27:18 -0300] "GET /arcoiris/css/admin.css HTTP/1.1" 200 439
0:0:0:0:0:0:0:1 - - [06/Dec/2023:15:27:18 -0300] "GET /arcoiris/js/loan.js HTTP/1.1" 200 3849
0:0:0:0:0:0:0:1 - - [06/Dec/2023:15:27:18 -0300] "GET /arcoiris/js/jquery-ui.js HTTP/1.1" 200 548220
0:0:0:0:0:0:0:1 - - [06/Dec/2023:15:27:18 -0300] "GET /arcoiris/imgs/menu.png HTTP/1.1" 200 8076
0:0:0:0:0:0:0:1 - - [06/Dec/2023:15:27:19 -0300] "GET /arcoiris/rest/user/getAllUsers HTTP/1.1" 200 502
0:0:0:0:0:0:0:1 - - [06/Dec/2023:15:27:19 -0300] "GET /arcoiris/rest/book/getAllBooks?title= HTTP/1.1" 200 622
0:0:0:0:0:0:0:1 - - [06/Dec/2023:15:28:22 -0300] "GET /arcoiris/pages/admin/loan.html?type=7&type=11907337903 HTTP/1.1" 200 2026
0:0:0:0:0:0:0:1 - - [06/Dec/2023:15:28:22 -0300] "GET /arcoiris/css/admin.css HTTP/1.1" 200 439
0:0:0:0:0:0:0:1 - - [06/Dec/2023:15:28:22 -0300] "GET /arcoiris/css/jquery-ui.css HTTP/1.1" 200 38269
0:0:0:0:0:0:0:1 - - [06/Dec/2023:15:28:22 -0300] "GET /arcoiris/js/loan.js HTTP/1.1" 200 3849
0:0:0:0:0:0:0:1 - - [06/Dec/2023:15:28:22 -0300] "GET /arcoiris/imgs/menu.png HTTP/1.1" 200 8076
0:0:0:0:0:0:0:1 - - [06/Dec/2023:15:28:22 -0300] "GET /arcoiris/js/jquery-ui.js HTTP/1.1" 200 548220
0:0:0:0:0:0:0:1 - - [06/Dec/2023:15:28:23 -0300] "GET /arcoiris/rest/book/getAllBooks?title= HTTP/1.1" 200 622
0:0:0:0:0:0:0:1 - - [06/Dec/2023:15:28:23 -0300] "GET /arcoiris/rest/user/getAllUsers HTTP/1.1" 200 502
0:0:0:0:0:0:0:1 - - [06/Dec/2023:15:28:32 -0300] "GET /arcoiris/pages/admin/loan.html?type=6&type=17140243000 HTTP/1.1" 200 2026
0:0:0:0:0:0:0:1 - - [06/Dec/2023:15:28:32 -0300] "GET /arcoiris/css/admin.css HTTP/1.1" 200 439
0:0:0:0:0:0:0:1 - - [06/Dec/2023:15:28:32 -0300] "GET /arcoiris/css/jquery-ui.css HTTP/1.1" 200 38269
0:0:0:0:0:0:0:1 - - [06/Dec/2023:15:28:32 -0300] "GET /arcoiris/js/loan.js HTTP/1.1" 200 3849
0:0:0:0:0:0:0:1 - - [06/Dec/2023:15:28:32 -0300] "GET /arcoiris/imgs/menu.png HTTP/1.1" 200 8076
0:0:0:0:0:0:0:1 - - [06/Dec/2023:15:28:32 -0300] "GET /arcoiris/js/jquery-ui.js HTTP/1.1" 200 548220
0:0:0:0:0:0:0:1 - - [06/Dec/2023:15:28:32 -0300] "POST /arcoiris/rest/loan/insert HTTP/1.1" 500 178
0:0:0:0:0:0:0:1 - - [06/Dec/2023:15:28:32 -0300] "GET /arcoiris/rest/user/getAllUsers HTTP/1.1" 200 502
0:0:0:0:0:0:0:1 - - [06/Dec/2023:15:28:32 -0300] "GET /arcoiris/rest/book/getAllBooks?title= HTTP/1.1" 200 622
127.0.0.1 - - [06/Dec/2023:15:33:55 -0300] "GET / HTTP/1.1" 404 748
0:0:0:0:0:0:0:1 - - [06/Dec/2023:15:33:59 -0300] "GET /arcoiris/pages/admin/loan.html?type=6&type=17140243000 HTTP/1.1" 200 2026
0:0:0:0:0:0:0:1 - - [06/Dec/2023:15:33:59 -0300] "GET /arcoiris/css/admin.css HTTP/1.1" 200 439
0:0:0:0:0:0:0:1 - - [06/Dec/2023:15:33:59 -0300] "GET /arcoiris/css/jquery-ui.css HTTP/1.1" 200 38269
0:0:0:0:0:0:0:1 - - [06/Dec/2023:15:33:59 -0300] "GET /arcoiris/js/jquery-ui.js HTTP/1.1" 200 548220
0:0:0:0:0:0:0:1 - - [06/Dec/2023:15:33:59 -0300] "GET /arcoiris/js/loan.js HTTP/1.1" 200 3849
0:0:0:0:0:0:0:1 - - [06/Dec/2023:15:33:59 -0300] "GET /arcoiris/imgs/menu.png HTTP/1.1" 200 8076
0:0:0:0:0:0:0:1 - - [06/Dec/2023:15:34:01 -0300] "GET /arcoiris/rest/book/getAllBooks?title= HTTP/1.1" 200 622
0:0:0:0:0:0:0:1 - - [06/Dec/2023:15:34:01 -0300] "GET /arcoiris/rest/user/getAllUsers HTTP/1.1" 200 502
0:0:0:0:0:0:0:1 - - [06/Dec/2023:15:34:18 -0300] "GET /arcoiris/pages/admin/loan.html?type=6&type=17140243000 HTTP/1.1" 200 2026
0:0:0:0:0:0:0:1 - - [06/Dec/2023:15:34:18 -0300] "GET /arcoiris/css/admin.css HTTP/1.1" 200 439
0:0:0:0:0:0:0:1 - - [06/Dec/2023:15:34:18 -0300] "GET /arcoiris/css/jquery-ui.css HTTP/1.1" 200 38269
0:0:0:0:0:0:0:1 - - [06/Dec/2023:15:34:18 -0300] "GET /arcoiris/js/loan.js HTTP/1.1" 200 3849
0:0:0:0:0:0:0:1 - - [06/Dec/2023:15:34:18 -0300] "GET /arcoiris/js/jquery-ui.js HTTP/1.1" 200 548220
0:0:0:0:0:0:0:1 - - [06/Dec/2023:15:34:18 -0300] "GET /arcoiris/imgs/menu.png HTTP/1.1" 200 8076
0:0:0:0:0:0:0:1 - - [06/Dec/2023:15:34:18 -0300] "POST /arcoiris/rest/loan/insert HTTP/1.1" 500 178
0:0:0:0:0:0:0:1 - - [06/Dec/2023:15:34:18 -0300] "GET /arcoiris/rest/user/getAllUsers HTTP/1.1" 200 502
0:0:0:0:0:0:0:1 - - [06/Dec/2023:15:34:18 -0300] "GET /arcoiris/rest/book/getAllBooks?title= HTTP/1.1" 200 622
0:0:0:0:0:0:0:1 - - [06/Dec/2023:15:35:24 -0300] "GET /arcoiris/pages/admin/loan.html?type=6&type=17140243000 HTTP/1.1" 200 2026
0:0:0:0:0:0:0:1 - - [06/Dec/2023:15:35:24 -0300] "GET /arcoiris/css/admin.css HTTP/1.1" 200 439
0:0:0:0:0:0:0:1 - - [06/Dec/2023:15:35:24 -0300] "GET /arcoiris/imgs/menu.png HTTP/1.1" 200 8076
0:0:0:0:0:0:0:1 - - [06/Dec/2023:15:35:24 -0300] "GET /arcoiris/css/jquery-ui.css HTTP/1.1" 200 38269
0:0:0:0:0:0:0:1 - - [06/Dec/2023:15:35:24 -0300] "GET /arcoiris/js/loan.js HTTP/1.1" 200 3849
0:0:0:0:0:0:0:1 - - [06/Dec/2023:15:35:24 -0300] "GET /arcoiris/js/jquery-ui.js HTTP/1.1" 200 548220
0:0:0:0:0:0:0:1 - - [06/Dec/2023:15:35:25 -0300] "GET /arcoiris/rest/user/getAllUsers HTTP/1.1" 200 502
0:0:0:0:0:0:0:1 - - [06/Dec/2023:15:35:25 -0300] "GET /arcoiris/rest/book/getAllBooks?title= HTTP/1.1" 200 622
0:0:0:0:0:0:0:1 - - [06/Dec/2023:15:35:31 -0300] "GET /arcoiris/pages/admin/loan.html?type=6&type=17140243000 HTTP/1.1" 200 2026
0:0:0:0:0:0:0:1 - - [06/Dec/2023:15:35:31 -0300] "GET /arcoiris/css/admin.css HTTP/1.1" 200 439
0:0:0:0:0:0:0:1 - - [06/Dec/2023:15:35:31 -0300] "GET /arcoiris/css/jquery-ui.css HTTP/1.1" 200 38269
0:0:0:0:0:0:0:1 - - [06/Dec/2023:15:35:31 -0300] "GET /arcoiris/js/loan.js HTTP/1.1" 200 3849
0:0:0:0:0:0:0:1 - - [06/Dec/2023:15:35:31 -0300] "GET /arcoiris/imgs/menu.png HTTP/1.1" 200 8076
0:0:0:0:0:0:0:1 - - [06/Dec/2023:15:35:31 -0300] "GET /arcoiris/js/jquery-ui.js HTTP/1.1" 200 548220
0:0:0:0:0:0:0:1 - - [06/Dec/2023:15:35:31 -0300] "POST /arcoiris/rest/loan/insert HTTP/1.1" 200 35
0:0:0:0:0:0:0:1 - - [06/Dec/2023:15:35:31 -0300] "GET /arcoiris/rest/user/getAllUsers HTTP/1.1" 200 502
0:0:0:0:0:0:0:1 - - [06/Dec/2023:15:35:31 -0300] "GET /arcoiris/rest/book/getAllBooks?title= HTTP/1.1" 200 622
0:0:0:0:0:0:0:1 - - [06/Dec/2023:15:39:57 -0300] "GET /arcoiris/pages/admin/loan.html?type=6&type=17140243000 HTTP/1.1" 200 2026
0:0:0:0:0:0:0:1 - - [06/Dec/2023:15:39:57 -0300] "GET /arcoiris/js/loan.js HTTP/1.1" 200 3758
0:0:0:0:0:0:0:1 - - [06/Dec/2023:15:39:57 -0300] "GET /arcoiris/imgs/menu.png HTTP/1.1" 200 8076
0:0:0:0:0:0:0:1 - - [06/Dec/2023:15:39:57 -0300] "GET /arcoiris/js/jquery-ui.js HTTP/1.1" 200 548220
0:0:0:0:0:0:0:1 - - [06/Dec/2023:15:39:57 -0300] "GET /arcoiris/css/admin.css HTTP/1.1" 200 439
0:0:0:0:0:0:0:1 - - [06/Dec/2023:15:39:57 -0300] "GET /arcoiris/css/jquery-ui.css HTTP/1.1" 200 38269
0:0:0:0:0:0:0:1 - - [06/Dec/2023:15:39:58 -0300] "GET /arcoiris/rest/user/getAllUsers HTTP/1.1" 200 502
0:0:0:0:0:0:0:1 - - [06/Dec/2023:15:39:58 -0300] "GET /arcoiris/rest/book/getAllBooks?title= HTTP/1.1" 200 622
0:0:0:0:0:0:0:1 - - [06/Dec/2023:15:40:55 -0300] "GET /arcoiris/pages/admin/loan.html?type=6&type=17140243000 HTTP/1.1" 200 2026
0:0:0:0:0:0:0:1 - - [06/Dec/2023:15:40:55 -0300] "GET /arcoiris/css/admin.css HTTP/1.1" 200 439
0:0:0:0:0:0:0:1 - - [06/Dec/2023:15:40:55 -0300] "GET /arcoiris/js/loan.js HTTP/1.1" 200 3758
0:0:0:0:0:0:0:1 - - [06/Dec/2023:15:40:55 -0300] "GET /arcoiris/imgs/menu.png HTTP/1.1" 200 8076
0:0:0:0:0:0:0:1 - - [06/Dec/2023:15:40:55 -0300] "GET /arcoiris/js/jquery-ui.js HTTP/1.1" 200 548220
0:0:0:0:0:0:0:1 - - [06/Dec/2023:15:40:55 -0300] "GET /arcoiris/css/jquery-ui.css HTTP/1.1" 200 38269
0:0:0:0:0:0:0:1 - - [06/Dec/2023:15:40:55 -0300] "GET /arcoiris/rest/user/getAllUsers HTTP/1.1" 200 502
0:0:0:0:0:0:0:1 - - [06/Dec/2023:15:40:55 -0300] "GET /arcoiris/rest/book/getAllBooks?title= HTTP/1.1" 200 622
0:0:0:0:0:0:0:1 - - [06/Dec/2023:15:41:02 -0300] "GET /arcoiris/pages/admin/loan.html?type=7&type=17140243000 HTTP/1.1" 200 2026
0:0:0:0:0:0:0:1 - - [06/Dec/2023:15:41:02 -0300] "GET /arcoiris/css/admin.css HTTP/1.1" 200 439
0:0:0:0:0:0:0:1 - - [06/Dec/2023:15:41:02 -0300] "GET /arcoiris/css/jquery-ui.css HTTP/1.1" 200 38269
0:0:0:0:0:0:0:1 - - [06/Dec/2023:15:41:02 -0300] "GET /arcoiris/js/loan.js HTTP/1.1" 200 3758
0:0:0:0:0:0:0:1 - - [06/Dec/2023:15:41:02 -0300] "GET /arcoiris/js/jquery-ui.js HTTP/1.1" 200 548220
0:0:0:0:0:0:0:1 - - [06/Dec/2023:15:41:02 -0300] "GET /arcoiris/imgs/menu.png HTTP/1.1" 200 8076
0:0:0:0:0:0:0:1 - - [06/Dec/2023:15:41:02 -0300] "POST /arcoiris/rest/loan/insert HTTP/1.1" 200 35
0:0:0:0:0:0:0:1 - - [06/Dec/2023:15:41:02 -0300] "GET /arcoiris/rest/user/getAllUsers HTTP/1.1" 200 502
0:0:0:0:0:0:0:1 - - [06/Dec/2023:15:41:02 -0300] "GET /arcoiris/rest/book/getAllBooks?title= HTTP/1.1" 200 622
0:0:0:0:0:0:0:1 - - [06/Dec/2023:15:42:57 -0300] "GET /arcoiris/pages/admin/loan.html?type=7&type=11907337903 HTTP/1.1" 200 2026
0:0:0:0:0:0:0:1 - - [06/Dec/2023:15:42:57 -0300] "GET /arcoiris/css/admin.css HTTP/1.1" 200 439
0:0:0:0:0:0:0:1 - - [06/Dec/2023:15:42:57 -0300] "GET /arcoiris/css/jquery-ui.css HTTP/1.1" 200 38269
0:0:0:0:0:0:0:1 - - [06/Dec/2023:15:42:57 -0300] "GET /arcoiris/js/loan.js HTTP/1.1" 200 3758
0:0:0:0:0:0:0:1 - - [06/Dec/2023:15:42:57 -0300] "GET /arcoiris/imgs/menu.png HTTP/1.1" 200 8076
0:0:0:0:0:0:0:1 - - [06/Dec/2023:15:42:57 -0300] "GET /arcoiris/js/jquery-ui.js HTTP/1.1" 200 548220
0:0:0:0:0:0:0:1 - - [06/Dec/2023:15:42:58 -0300] "GET /arcoiris/rest/book/getAllBooks?title= HTTP/1.1" 200 622
0:0:0:0:0:0:0:1 - - [06/Dec/2023:15:42:58 -0300] "POST /arcoiris/rest/loan/insert HTTP/1.1" 200 35
0:0:0:0:0:0:0:1 - - [06/Dec/2023:15:42:58 -0300] "GET /arcoiris/rest/user/getAllUsers HTTP/1.1" 200 502
0:0:0:0:0:0:0:1 - - [06/Dec/2023:15:58:43 -0300] "GET /arcoiris/pages/admin/loan.html?type=7&type=11907337903 HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [06/Dec/2023:15:58:43 -0300] "GET /arcoiris/js/loan.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [06/Dec/2023:15:58:43 -0300] "GET /arcoiris/rest/user/getAllUsers HTTP/1.1" 200 502
0:0:0:0:0:0:0:1 - - [06/Dec/2023:15:58:43 -0300] "GET /arcoiris/rest/book/getAllBooks?title= HTTP/1.1" 200 622
0:0:0:0:0:0:0:1 - - [06/Dec/2023:19:00:50 -0300] "GET /arcoiris/pages/admin/loan.html?type=7&type=11907337903 HTTP/1.1" 302 -
0:0:0:0:0:0:0:1 - - [06/Dec/2023:19:00:50 -0300] "GET /arcoiris/index.html HTTP/1.1" 200 3259
0:0:0:0:0:0:0:1 - - [06/Dec/2023:19:00:50 -0300] "GET /arcoiris/css/login.css HTTP/1.1" 200 1638
0:0:0:0:0:0:0:1 - - [06/Dec/2023:19:00:50 -0300] "GET /arcoiris/js/login.js HTTP/1.1" 200 169
0:0:0:0:0:0:0:1 - - [06/Dec/2023:19:00:50 -0300] "GET /arcoiris/imgs/raimbow.png HTTP/1.1" 200 42383
0:0:0:0:0:0:0:1 - - [06/Dec/2023:19:00:50 -0300] "GET /arcoiris/imgs/user.png HTTP/1.1" 200 977
0:0:0:0:0:0:0:1 - - [06/Dec/2023:19:00:57 -0300] "POST /arcoiris/autenticar HTTP/1.1" 302 -
0:0:0:0:0:0:0:1 - - [06/Dec/2023:19:00:57 -0300] "GET /arcoiris/pages/admin/book.html HTTP/1.1" 200 2560
0:0:0:0:0:0:0:1 - - [06/Dec/2023:19:00:57 -0300] "GET /arcoiris/css/admin.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [06/Dec/2023:19:00:57 -0300] "GET /arcoiris/js/book.js HTTP/1.1" 200 8345
0:0:0:0:0:0:0:1 - - [06/Dec/2023:19:00:57 -0300] "GET /arcoiris/imgs/filter.png HTTP/1.1" 200 4611
0:0:0:0:0:0:0:1 - - [06/Dec/2023:19:00:58 -0300] "GET /arcoiris/rest/category/getAllCategorys HTTP/1.1" 200 138
0:0:0:0:0:0:0:1 - - [06/Dec/2023:19:00:58 -0300] "GET /arcoiris/rest/book/getAllBooks?title= HTTP/1.1" 200 622
0:0:0:0:0:0:0:1 - - [06/Dec/2023:19:00:58 -0300] "GET /arcoiris/rest/category/getAllCategorys HTTP/1.1" 200 138
0:0:0:0:0:0:0:1 - - [06/Dec/2023:19:01:00 -0300] "GET /arcoiris/pages/admin/loan.html HTTP/1.1" 200 2054
0:0:0:0:0:0:0:1 - - [06/Dec/2023:19:01:00 -0300] "GET /arcoiris/js/loan.js HTTP/1.1" 200 5909
0:0:0:0:0:0:0:1 - - [06/Dec/2023:19:01:00 -0300] "GET /arcoiris/rest/book/getAllBooks?title= HTTP/1.1" 200 622
0:0:0:0:0:0:0:1 - - [06/Dec/2023:19:01:00 -0300] "GET /arcoiris/rest/user/getAllUsers HTTP/1.1" 200 502
0:0:0:0:0:0:0:1 - - [06/Dec/2023:19:01:03 -0300] "GET /arcoiris/pages/admin/loan.html HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [06/Dec/2023:19:01:03 -0300] "GET /arcoiris/js/loan.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [06/Dec/2023:19:01:03 -0300] "GET /arcoiris/rest/user/getAllUsers HTTP/1.1" 200 502
0:0:0:0:0:0:0:1 - - [06/Dec/2023:19:01:03 -0300] "GET /arcoiris/rest/book/getAllBooks?title= HTTP/1.1" 200 622
0:0:0:0:0:0:0:1 - - [06/Dec/2023:19:49:59 -0300] "GET /arcoiris/pages/admin/loan.html HTTP/1.1" 302 -
0:0:0:0:0:0:0:1 - - [06/Dec/2023:19:49:59 -0300] "GET /arcoiris/index.html HTTP/1.1" 200 3259
0:0:0:0:0:0:0:1 - - [06/Dec/2023:19:49:59 -0300] "GET /arcoiris/css/login.css HTTP/1.1" 200 1638
0:0:0:0:0:0:0:1 - - [06/Dec/2023:19:49:59 -0300] "GET /arcoiris/js/login.js HTTP/1.1" 200 169
0:0:0:0:0:0:0:1 - - [06/Dec/2023:19:49:59 -0300] "GET /arcoiris/imgs/user.png HTTP/1.1" 200 977
0:0:0:0:0:0:0:1 - - [06/Dec/2023:19:49:59 -0300] "GET /arcoiris/imgs/raimbow.png HTTP/1.1" 200 42383
0:0:0:0:0:0:0:1 - - [06/Dec/2023:19:50:07 -0300] "POST /arcoiris/autenticar HTTP/1.1" 302 -
0:0:0:0:0:0:0:1 - - [06/Dec/2023:19:50:07 -0300] "GET /arcoiris/pages/admin/book.html HTTP/1.1" 200 2560
0:0:0:0:0:0:0:1 - - [06/Dec/2023:19:50:08 -0300] "GET /arcoiris/imgs/filter.png HTTP/1.1" 200 4611
0:0:0:0:0:0:0:1 - - [06/Dec/2023:19:50:08 -0300] "GET /arcoiris/js/book.js HTTP/1.1" 200 8345
0:0:0:0:0:0:0:1 - - [06/Dec/2023:19:50:08 -0300] "GET /arcoiris/rest/category/getAllCategorys HTTP/1.1" 200 138
0:0:0:0:0:0:0:1 - - [06/Dec/2023:19:50:08 -0300] "GET /arcoiris/rest/book/getAllBooks?title= HTTP/1.1" 200 622
0:0:0:0:0:0:0:1 - - [06/Dec/2023:19:50:08 -0300] "GET /arcoiris/rest/category/getAllCategorys HTTP/1.1" 200 138
0:0:0:0:0:0:0:1 - - [06/Dec/2023:19:50:10 -0300] "GET /arcoiris/pages/admin/loan.html HTTP/1.1" 200 2054
0:0:0:0:0:0:0:1 - - [06/Dec/2023:19:50:11 -0300] "GET /arcoiris/js/loan.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [06/Dec/2023:19:50:11 -0300] "GET /arcoiris/rest/user/getAllUsers HTTP/1.1" 200 502
0:0:0:0:0:0:0:1 - - [06/Dec/2023:19:50:11 -0300] "GET /arcoiris/rest/book/getAllBooks?title= HTTP/1.1" 200 622
0:0:0:0:0:0:0:1 - - [06/Dec/2023:19:55:58 -0300] "GET /arcoiris/pages/admin/loan.html HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [06/Dec/2023:19:55:58 -0300] "GET /arcoiris/js/loan.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [06/Dec/2023:19:55:58 -0300] "GET /arcoiris/rest/user/getAllUsers HTTP/1.1" 200 502
0:0:0:0:0:0:0:1 - - [06/Dec/2023:19:55:58 -0300] "GET /arcoiris/rest/book/getAllBooks?title= HTTP/1.1" 200 622
0:0:0:0:0:0:0:1 - - [06/Dec/2023:21:01:00 -0300] "GET /arcoiris/pages/admin/loan.html HTTP/1.1" 302 -
0:0:0:0:0:0:0:1 - - [06/Dec/2023:21:01:00 -0300] "GET /arcoiris/index.html HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [06/Dec/2023:21:01:08 -0300] "POST /arcoiris/autenticar HTTP/1.1" 302 -
0:0:0:0:0:0:0:1 - - [06/Dec/2023:21:01:08 -0300] "GET /arcoiris/pages/admin/book.html HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [06/Dec/2023:21:01:08 -0300] "GET /arcoiris/rest/category/getAllCategorys HTTP/1.1" 200 138
0:0:0:0:0:0:0:1 - - [06/Dec/2023:21:01:08 -0300] "GET /arcoiris/rest/book/getAllBooks?title= HTTP/1.1" 200 622
0:0:0:0:0:0:0:1 - - [06/Dec/2023:21:01:08 -0300] "GET /arcoiris/rest/category/getAllCategorys HTTP/1.1" 200 138
0:0:0:0:0:0:0:1 - - [06/Dec/2023:21:01:11 -0300] "GET /arcoiris/pages/admin/loan.html HTTP/1.1" 200 2054
0:0:0:0:0:0:0:1 - - [06/Dec/2023:21:01:11 -0300] "GET /arcoiris/js/loan.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [06/Dec/2023:21:01:11 -0300] "GET /arcoiris/rest/user/getAllUsers HTTP/1.1" 200 502
0:0:0:0:0:0:0:1 - - [06/Dec/2023:21:01:11 -0300] "GET /arcoiris/rest/book/getAllBooks?title= HTTP/1.1" 200 622
